id_diabete,annee,patho_niv1,patho_niv2,patho_niv3,top,region,dept,ntop,npop,prevalence,libelle_classe_age,libelle_sexe
798,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,76,30,200,21830,0.903,de 30 a  34 ans,femmes
799,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,76,65,70,5920,1.148,de 30 a  34 ans,femmes
800,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,76,66,110,13720,0.816,de 30 a  34 ans,femmes
801,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,76,81,80,10240,0.732,de 30 a  34 ans,femmes
802,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,76,82,50,7290,0.659,de 30 a  34 ans,femmes
803,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,84,15,20,3310,0.574,de 30 a  34 ans,femmes
804,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,84,43,30,5810,0.586,de 30 a  34 ans,femmes
805,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,84,63,160,19250,0.805,de 30 a  34 ans,femmes
806,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,84,73,100,13580,0.721,de 30 a  34 ans,femmes
807,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,84,74,170,29500,0.58,de 30 a  34 ans,femmes
808,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,84,999,2110,257170,0.822,de 30 a  34 ans,femmes
809,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,93,84,150,17800,0.843,de 30 a  34 ans,femmes
810,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,93,999,1460,164410,0.89,de 30 a  34 ans,femmes
811,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,94,999,90,9580,0.96,de 30 a  34 ans,femmes
812,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,99,999,20140,2140210,0.941,de 30 a  34 ans,femmes
813,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,1,971,310,18020,1.737,de 30 a  34 ans,tous sexes
814,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,1,999,310,18020,1.737,de 30 a  34 ans,tous sexes
815,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,2,972,250,17680,1.431,de 30 a  34 ans,tous sexes
816,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,4,974,1150,57660,2.0,de 30 a  34 ans,tous sexes
817,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,6,976,100,7610,1.314,de 30 a  34 ans,tous sexes
818,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,6,999,100,7610,1.314,de 30 a  34 ans,tous sexes
819,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,11,75,1240,198520,0.624,de 30 a  34 ans,tous sexes
820,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,11,93,1620,121100,1.338,de 30 a  34 ans,tous sexes
821,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,11,95,1020,88650,1.151,de 30 a  34 ans,tous sexes
822,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,11,999,8700,907510,0.959,de 30 a  34 ans,tous sexes
823,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,24,18,140,15040,0.918,de 30 a  34 ans,tous sexes
824,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,24,28,240,23360,1.01,de 30 a  34 ans,tous sexes
825,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,27,21,240,30720,0.788,de 30 a  34 ans,tous sexes
826,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,27,58,90,8810,1.011,de 30 a  34 ans,tous sexes
827,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,27,89,140,17030,0.822,de 30 a  34 ans,tous sexes
828,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,28,50,200,25450,0.79,de 30 a  34 ans,tous sexes
829,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,32,2,340,29530,1.141,de 30 a  34 ans,tous sexes
830,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,32,60,450,50670,0.886,de 30 a  34 ans,tous sexes
831,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,32,999,3730,366000,1.018,de 30 a  34 ans,tous sexes
832,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,44,51,390,33610,1.172,de 30 a  34 ans,tous sexes
833,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,44,52,60,8680,0.68,de 30 a  34 ans,tous sexes
834,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,44,54,320,40700,0.796,de 30 a  34 ans,tous sexes
835,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,44,57,530,52790,1.0,de 30 a  34 ans,tous sexes
836,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,44,68,430,43700,0.982,de 30 a  34 ans,tous sexes
837,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,44,8,150,14720,1.012,de 30 a  34 ans,tous sexes
838,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,52,85,280,34700,0.792,de 30 a  34 ans,tous sexes
839,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,53,22,210,29000,0.724,de 30 a  34 ans,tous sexes
840,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,75,64,260,38050,0.673,de 30 a  34 ans,tous sexes
841,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,75,86,190,23050,0.842,de 30 a  34 ans,tous sexes
842,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,76,11,160,18690,0.878,de 30 a  34 ans,tous sexes
843,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,76,31,810,98220,0.829,de 30 a  34 ans,tous sexes
905,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,27,21,190,15800,1.171,de 35 a  39 ans,femmes
844,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,76,34,510,73520,0.695,de 30 a  34 ans,tous sexes
845,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,76,46,70,7620,0.88,de 30 a  34 ans,tous sexes
846,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,76,48,20,3480,0.689,de 30 a  34 ans,tous sexes
847,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,76,66,210,25700,0.798,de 30 a  34 ans,tous sexes
848,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,84,42,420,41780,1.008,de 30 a  34 ans,tous sexes
849,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,84,43,80,11270,0.666,de 30 a  34 ans,tous sexes
850,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,84,63,320,37450,0.852,de 30 a  34 ans,tous sexes
851,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,84,69,1100,135830,0.807,de 30 a  34 ans,tous sexes
852,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,93,13,1290,135010,0.956,de 30 a  34 ans,tous sexes
853,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,93,6,530,67320,0.789,de 30 a  34 ans,tous sexes
854,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,93,83,430,61680,0.704,de 30 a  34 ans,tous sexes
855,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,94,,70,8950,0.726,de 30 a  34 ans,tous sexes
856,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,1,971,200,7670,2.596,de 35 a  39 ans,hommes
857,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,1,999,200,7670,2.596,de 35 a  39 ans,hommes
858,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,2,972,180,7230,2.434,de 35 a  39 ans,hommes
859,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,3,999,140,5100,2.824,de 35 a  39 ans,hommes
860,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,24,36,70,4850,1.484,de 35 a  39 ans,hommes
861,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,24,37,220,17180,1.252,de 35 a  39 ans,hommes
862,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,24,41,130,8110,1.541,de 35 a  39 ans,hommes
863,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,27,21,160,14740,1.079,de 35 a  39 ans,hommes
864,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,27,58,70,4700,1.553,de 35 a  39 ans,hommes
865,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,27,89,110,8680,1.233,de 35 a  39 ans,hommes
866,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,27,90,50,3980,1.331,de 35 a  39 ans,hommes
867,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,27,999,930,75420,1.232,de 35 a  39 ans,hommes
868,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,28,14,270,19250,1.398,de 35 a  39 ans,hommes
869,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,28,76,540,36660,1.47,de 35 a  39 ans,hommes
870,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,32,2,250,14750,1.674,de 35 a  39 ans,hommes
871,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,32,60,360,24300,1.498,de 35 a  39 ans,hommes
872,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,32,80,240,16120,1.495,de 35 a  39 ans,hommes
873,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,32,999,2780,180250,1.541,de 35 a  39 ans,hommes
874,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,44,51,250,16370,1.509,de 35 a  39 ans,hommes
875,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,44,999,2220,150940,1.469,de 35 a  39 ans,hommes
876,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,52,44,500,46300,1.08,de 35 a  39 ans,hommes
877,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,52,49,240,23100,1.056,de 35 a  39 ans,hommes
878,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,52,72,180,14690,1.226,de 35 a  39 ans,hommes
